Id,LotArea,Utilities,LotConfig,BldgType,HouseStyle,OverallQual,YearBuilt,YearRemodAdd,Foundation,BsmtExposure,TotalBsmtSF,Heating,CentralAir,LowQualFinSF,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageType,GarageCars,PavedDrive,PoolArea,Fence,YrSold,SalePrice
984,11250,AllPub,Corner,1Fam,2Story,8,2002,2002,PConc,Mn,1128,GasA,Y,0,2,1,4,1,9,1,Attchd,2,Y,0,NA,2008,255900
985,10125,AllPub,Inside,Duplex,1.5Fin,5,1977,1977,CBlock,NA,0,GasA,Y,0,2,0,4,2,8,0,Attchd,2,Y,0,NA,2009,126000
986,10880,AllPub,Inside,2fmCon,1Story,5,1950,1950,CBlock,No,1164,GasW,N,0,1,0,3,1,5,0,Detchd,1,Y,0,NA,2008,125000
987,5310,AllPub,Corner,1Fam,1.5Fin,6,1910,2003,CBlock,No,485,GasA,Y,0,1,0,2,1,5,0,Attchd,1,Y,0,NA,2006,117000
988,10159,AllPub,Inside,1Fam,1Story,9,2009,2010,PConc,Av,1930,GasA,Y,0,2,1,3,1,8,1,Attchd,3,Y,0,NA,2010,395192
989,12046,AllPub,Inside,1Fam,2Story,6,1976,1976,CBlock,No,848,GasA,Y,0,2,1,4,1,8,1,Attchd,2,Y,0,NA,2007,195000
990,8125,AllPub,Inside,1Fam,2Story,7,2006,2006,PConc,No,770,GasA,Y,0,2,1,3,1,6,0,Attchd,2,Y,0,NA,2006,197000
991,9452,AllPub,Inside,1Fam,2Story,8,1997,1998,PConc,No,1396,GasA,Y,0,2,1,3,1,7,1,Attchd,3,Y,0,NA,2006,348000
992,17671,AllPub,Corner,1Fam,2Story,8,1882,1986,BrkTil,No,916,GasA,Y,0,1,1,4,1,8,1,Attchd,2,P,0,NA,2009,168000
993,9760,AllPub,Inside,1Fam,2Story,6,1964,1993,CBlock,Gd,822,GasA,Y,0,2,1,3,1,7,1,Attchd,2,Y,0,MnWw,2007,187000
994,8846,AllPub,Inside,1Fam,2Story,6,2005,2006,PConc,No,750,GasA,Y,0,2,1,3,1,6,0,Attchd,2,Y,0,NA,2006,173900
995,12456,AllPub,FR2,1Fam,1Story,10,2006,2007,PConc,Gd,1700,GasA,Y,0,2,0,3,1,7,1,Attchd,3,Y,0,NA,2009,337500
996,4712,AllPub,Inside,1Fam,1.5Fin,4,1946,1950,CBlock,No,747,GasA,Y,0,1,1,3,1,5,0,Detchd,1,Y,0,MnPrv,2006,121600
997,10659,AllPub,Inside,1Fam,1Story,5,1961,1961,CBlock,No,1050,GasA,Y,0,1,0,3,1,6,0,Attchd,1,Y,0,NA,2006,136500
998,11717,AllPub,Inside,1Fam,1Story,6,1970,1970,CBlock,No,1442,GasA,Y,0,2,0,2,1,6,1,Attchd,2,Y,0,NA,2009,185000
999,9786,AllPub,Inside,1Fam,1Story,3,1922,1950,BrkTil,No,1007,GasA,N,0,1,0,3,1,6,1,Detchd,1,P,0,NA,2006,91000
1000,6762,AllPub,Inside,1Fam,1Story,7,2006,2006,PConc,Av,1187,GasA,Y,0,2,0,2,1,6,0,Attchd,2,Y,0,NA,2010,206000
1001,10206,AllPub,Corner,1Fam,1Story,3,1952,1952,Slab,NA,0,GasW,N,0,1,0,2,1,4,0,Detchd,2,Y,0,NA,2009,82000
1002,5400,AllPub,Corner,1Fam,1Story,5,1920,1950,BrkTil,No,691,GasA,Y,0,1,0,2,1,4,0,Detchd,1,N,0,NA,2007,86000
1003,11957,AllPub,Inside,1Fam,1Story,8,2006,2006,PConc,No,1574,GasA,Y,0,2,0,3,1,7,1,Attchd,3,Y,0,NA,2008,232000
1004,11500,AllPub,Corner,Duplex,1Story,5,1976,1976,CBlock,No,1680,GasA,Y,0,2,0,4,2,8,0,Detchd,2,Y,0,NA,2007,136905
1005,3182,AllPub,Inside,TwnhsE,1Story,7,2005,2006,PConc,No,1346,GasA,Y,0,2,0,1,1,7,1,Attchd,2,Y,0,NA,2009,181000
1006,8385,AllPub,Inside,1Fam,SLvl,5,1977,1977,CBlock,Av,985,GasA,Y,0,2,0,3,1,6,0,Attchd,1,Y,0,NA,2008,149900
1007,12155,AllPub,Inside,1Fam,1Story,6,1970,1970,CBlock,No,1657,GasA,Y,0,2,0,3,1,7,1,Attchd,2,Y,0,NA,2007,163500
1008,2217,AllPub,Inside,TwnhsE,2Story,4,1970,1970,CBlock,No,546,GasA,Y,0,1,1,3,1,6,0,Attchd,1,Y,0,NA,2009,88000
1009,12118,AllPub,CulDSac,1Fam,1Story,7,2004,2005,PConc,Mn,1710,GasA,Y,0,2,0,3,1,7,1,Attchd,2,Y,0,NA,2009,240000
1010,6000,AllPub,Inside,1Fam,1.5Fin,5,1926,1950,BrkTil,No,1008,GasA,Y,514,2,0,4,1,7,0,NA,0,P,0,NA,2006,102000
1011,21286,AllPub,Inside,1Fam,1.5Fin,5,1948,1950,CBlock,No,720,GasA,Y,0,2,0,4,1,7,1,Attchd,1,Y,0,NA,2008,135000
1012,9825,AllPub,Inside,Duplex,1Story,5,1965,1965,CBlock,NA,0,GasA,N,0,2,0,4,2,8,0,NA,0,Y,0,NA,2010,100000
1013,10592,AllPub,Inside,1Fam,2Story,6,1923,1996,PConc,No,602,GasA,Y,0,1,1,3,1,7,2,Detchd,1,Y,0,NA,2007,165000
1014,7200,AllPub,Inside,1Fam,1Story,5,1910,2006,BrkTil,No,1022,GasW,N,0,1,0,2,1,4,0,Detchd,1,Y,0,NA,2009,85000
1015,11664,AllPub,Inside,1Fam,1Story,6,1948,1950,CBlock,No,1082,GasA,Y,0,1,0,2,1,5,1,Detchd,1,Y,0,NA,2007,119200
1016,8400,AllPub,Inside,1Fam,2Story,8,2001,2001,PConc,No,810,GasA,Y,0,2,1,3,1,6,0,Attchd,2,Y,0,NA,2009,227000
1017,11883,AllPub,Inside,1Fam,1Story,7,1996,1996,PConc,Gd,1504,GasA,Y,0,2,0,3,1,6,1,Attchd,2,Y,0,NA,2009,203000
1018,5814,AllPub,CulDSac,TwnhsE,1Story,8,1984,1984,CBlock,Av,1220,GasA,Y,0,1,0,1,1,4,1,Attchd,2,Y,0,NA,2009,187500
1019,10784,AllPub,FR2,1Fam,SLvl,7,1991,1992,PConc,No,384,GasA,Y,0,2,1,3,1,7,1,Attchd,2,Y,0,NA,2007,160000
1020,3013,AllPub,Inside,TwnhsE,1Story,7,2005,2005,PConc,Gd,1362,GasA,Y,0,2,0,2,1,6,1,Attchd,2,Y,0,NA,2006,213490
1021,7024,AllPub,Inside,1Fam,1Story,4,2005,2005,PConc,No,1132,GasA,Y,0,1,1,2,1,5,0,Attchd,2,Y,0,NA,2008,176000
1022,7406,AllPub,Inside,1Fam,1Story,7,2006,2006,PConc,Av,1199,GasA,Y,0,2,0,2,1,6,0,Attchd,2,Y,0,NA,2006,194000
1023,9439,AllPub,Inside,1Fam,1.5Fin,5,1930,1950,CBlock,No,912,GasA,Y,0,1,0,2,1,6,0,Detchd,1,Y,0,NA,2007,87000
1024,3182,AllPub,Inside,TwnhsE,1Story,7,2005,2006,PConc,No,1346,GasA,Y,0,2,0,2,1,7,1,Attchd,2,Y,0,NA,2008,191000
1025,15498,AllPub,Corner,1Fam,1Story,8,1976,1976,CBlock,Av,1565,GasA,Y,0,2,0,2,1,10,1,Attchd,2,Y,0,NA,2008,287000
1026,7700,AllPub,Corner,1Fam,1Story,5,1972,1972,CBlock,No,882,GasA,Y,0,1,0,3,1,5,0,Detchd,2,Y,0,MnPrv,2007,112500
1027,9300,AllPub,Inside,1Fam,1Story,5,1960,1960,CBlock,No,1268,GasA,Y,0,1,0,3,1,6,2,Attchd,2,Y,0,NA,2010,167500
1028,9520,AllPub,Inside,1Fam,1Story,8,2007,2008,PConc,Gd,1638,GasA,Y,0,2,0,3,1,7,1,Attchd,3,Y,0,NA,2008,293077
1029,9492,AllPub,Inside,1Fam,1.5Fin,5,1941,1950,CBlock,No,768,GasA,Y,0,1,0,3,1,6,1,Attchd,1,Y,0,NA,2007,105000
1030,1680,AllPub,Inside,Twnhs,2Story,6,1972,1972,CBlock,No,672,GasA,Y,0,1,1,3,1,7,0,Detchd,1,Y,0,NA,2006,118000
1031,7082,AllPub,Inside,2fmCon,2Story,5,1916,1995,PConc,Mn,686,GasA,Y,0,2,0,5,2,10,0,NA,0,N,0,NA,2006,160000
1032,15863,AllPub,Corner,1Fam,2.5Fin,7,1920,1970,BrkTil,No,824,GasA,Y,397,2,1,5,1,12,2,Basment,2,Y,0,NA,2009,197000
1033,14541,AllPub,Corner,1Fam,2Story,8,1993,1993,PConc,No,1338,GasA,Y,0,2,1,5,1,10,1,Attchd,3,Y,0,NA,2006,310000
1034,8125,AllPub,Inside,1Fam,1Story,7,2002,2002,PConc,No,1654,GasA,Y,0,2,0,3,1,6,0,Attchd,3,Y,0,NA,2006,230000
1035,6305,AllPub,Inside,1Fam,1Story,5,1938,1950,PConc,No,920,GasA,Y,0,1,0,2,1,5,1,Basment,1,Y,0,MnPrv,2007,119750
1036,11500,AllPub,CulDSac,1Fam,1Story,4,1957,1957,Slab,NA,0,GasA,N,0,1,0,3,1,5,0,Detchd,1,N,0,NA,2009,84000
1037,12898,AllPub,Inside,1Fam,1Story,9,2007,2008,PConc,Gd,1620,GasA,Y,0,2,0,2,1,6,1,Attchd,3,Y,0,NA,2009,315500
1038,9240,AllPub,Inside,1Fam,2Story,8,2001,2002,PConc,No,1055,GasA,Y,0,2,1,3,1,7,1,BuiltIn,2,Y,0,NA,2008,287000
1039,1533,AllPub,Inside,Twnhs,2Story,4,1970,2008,CBlock,No,546,GasA,Y,0,1,1,3,1,6,1,NA,0,Y,0,NA,2009,97000
1040,1477,AllPub,Inside,TwnhsE,SFoyer,4,1970,1970,CBlock,Av,630,GasA,Y,0,1,0,1,1,3,0,Attchd,1,Y,0,NA,2009,80000
1041,13125,AllPub,Corner,1Fam,1Story,5,1957,2000,CBlock,No,1134,GasA,Y,0,2,0,3,1,8,1,Attchd,2,Y,0,GdPrv,2006,155000
1042,9130,AllPub,Inside,1Fam,2Story,6,1966,2000,CBlock,No,800,GasA,Y,0,1,1,4,1,7,0,Attchd,2,Y,0,NA,2008,173000
1043,5381,AllPub,Inside,Twnhs,1Story,6,2005,2005,PConc,Av,1306,GasA,Y,0,2,0,1,1,5,1,Attchd,2,Y,0,NA,2009,196000
1044,11839,AllPub,Inside,1Fam,2Story,7,1990,1990,PConc,No,1475,GasA,Y,0,2,1,4,1,10,1,Attchd,2,Y,0,NA,2008,262280
1045,9600,AllPub,Inside,1Fam,1Story,8,1981,1981,PConc,No,2524,GasA,Y,0,2,1,4,1,9,1,Attchd,2,Y,0,MnPrv,2009,278000
1046,13680,AllPub,CulDSac,1Fam,1Story,3,1955,1955,Slab,NA,0,GasA,Y,0,2,0,4,1,8,1,Attchd,2,Y,0,NA,2009,139600
1047,16056,AllPub,Inside,1Fam,2Story,9,2005,2006,PConc,Av,1992,GasA,Y,0,3,1,4,1,11,1,BuiltIn,3,Y,0,NA,2006,556581
1048,9245,AllPub,Inside,1Fam,1Story,5,1994,1995,PConc,No,990,GasA,Y,0,1,0,3,1,5,0,Detchd,2,Y,0,NA,2008,145000
1049,21750,AllPub,Inside,1Fam,1Story,5,1960,2006,Slab,NA,0,GasA,Y,0,1,0,3,1,9,1,Attchd,2,Y,0,GdPrv,2009,115000
1050,11100,AllPub,Inside,1Fam,1Story,4,1946,2006,CBlock,NA,0,GasA,Y,0,1,0,2,1,6,0,Detchd,1,Y,0,NA,2010,84900
1051,8993,AllPub,Inside,1Fam,1Story,7,2007,2007,PConc,Av,1302,GasA,Y,0,2,0,3,1,6,0,Attchd,2,Y,0,NA,2007,176485
1052,11175,AllPub,Corner,1Fam,1Story,7,2007,2007,PConc,Av,1316,GasA,Y,0,2,0,3,1,6,1,Attchd,2,Y,0,NA,2007,200141
1053,9500,AllPub,Corner,1Fam,2Story,6,1964,1978,CBlock,No,816,GasA,Y,0,1,1,4,1,9,1,Attchd,2,Y,0,GdPrv,2007,165000
1054,8562,AllPub,Inside,1Fam,1Story,5,1957,2002,CBlock,Av,1216,GasA,Y,0,1,0,4,1,7,1,Basment,1,Y,0,NA,2010,144500
1055,11367,AllPub,Corner,1Fam,2Story,8,2002,2002,PConc,Mn,1065,GasA,Y,0,2,1,3,1,7,1,Attchd,2,Y,0,NA,2006,255000
1056,11361,AllPub,Inside,1Fam,1Story,6,1976,1976,CBlock,No,1193,GasA,Y,0,2,0,3,1,7,1,Attchd,2,Y,0,MnPrv,2008,180000
1057,7052,AllPub,Inside,TwnhsE,1Story,7,2005,2005,PConc,Av,1364,GasA,Y,0,2,0,2,1,6,1,Attchd,2,Y,0,NA,2006,185850
1058,29959,AllPub,FR2,1Fam,2Story,7,1994,1994,PConc,No,973,GasA,Y,0,2,1,3,1,7,1,BuiltIn,2,Y,0,NA,2009,248000
1059,11308,AllPub,Inside,1Fam,2Story,9,2008,2008,PConc,Av,1104,GasA,Y,0,2,1,3,1,10,1,Attchd,3,Y,0,NA,2009,335000
1060,11275,AllPub,Corner,1Fam,1.5Fin,6,1932,1950,CBlock,Mn,854,GasA,Y,0,1,1,3,1,7,1,Detchd,2,Y,0,NA,2007,220000
1061,4920,AllPub,Inside,TwnhsE,1Story,8,2001,2001,PConc,Mn,1338,GasA,Y,0,2,0,2,1,6,0,Attchd,2,Y,0,NA,2010,213500
1062,18000,AllPub,Inside,1Fam,1Story,3,1935,1950,CBlock,No,894,GasA,Y,0,1,0,2,1,6,0,Detchd,3,Y,0,NA,2008,81000
1063,13600,AllPub,Inside,2fmCon,2Story,5,1900,1950,BrkTil,No,662,GasA,N,0,2,0,5,2,10,0,Detchd,2,Y,0,NA,2007,90000
1064,6000,AllPub,Inside,1Fam,1Story,6,1925,1980,BrkTil,No,1103,GasA,Y,0,1,0,2,1,5,1,Detchd,2,Y,0,MnPrv,2006,110500
1065,11000,AllPub,CulDSac,1Fam,1Story,5,1966,1966,CBlock,Mn,1154,GasA,Y,0,1,1,3,1,6,1,Attchd,2,Y,0,MnPrv,2009,154000
1066,14000,AllPub,Inside,1Fam,2Story,7,1996,1997,PConc,Gd,1306,GasA,Y,0,2,1,3,1,7,0,Attchd,2,Y,0,NA,2010,328000
1067,7837,AllPub,Inside,1Fam,2Story,6,1993,1994,PConc,No,799,GasA,Y,0,2,1,3,1,7,1,Attchd,2,Y,0,NA,2009,178000
1068,9760,AllPub,Inside,1Fam,2Story,6,1964,1964,CBlock,Gd,780,GasA,Y,0,1,1,4,1,7,0,Attchd,2,Y,0,NA,2008,167900
1069,3964,AllPub,Inside,TwnhsE,2Story,6,1973,1973,CBlock,No,942,GasA,Y,0,2,1,5,1,10,1,Attchd,2,Y,0,GdPrv,2006,151400
1070,9600,AllPub,Inside,1Fam,1.5Unf,5,1949,2003,CBlock,No,845,GasA,Y,0,1,0,2,1,4,0,Detchd,2,Y,0,NA,2007,135000
1071,10152,AllPub,Inside,1Fam,1Story,5,1956,1956,CBlock,No,1048,GasA,Y,0,1,0,3,1,6,0,Attchd,1,Y,0,NA,2007,135000
1072,11700,AllPub,Inside,1Fam,2Story,6,1968,1968,CBlock,No,727,GasA,Y,0,1,1,4,1,8,0,Attchd,2,Y,0,NA,2009,154000
1073,7585,AllPub,Inside,1Fam,1.5Fin,5,1948,1950,CBlock,Mn,810,GasA,Y,0,1,0,4,1,7,1,Detchd,1,P,0,NA,2006,91500
1074,7950,AllPub,Corner,1Fam,2Story,6,1977,1977,CBlock,No,690,GasA,Y,0,1,1,3,1,6,0,Attchd,2,Y,0,MnPrv,2009,159500
1075,8556,AllPub,Inside,1Fam,1Story,7,2006,2006,PConc,Av,1240,GasA,Y,0,2,0,2,1,5,0,Attchd,3,Y,0,NA,2007,194000
1076,13125,AllPub,Inside,1Fam,2Story,7,1940,1984,CBlock,No,800,GasA,Y,0,1,1,3,1,6,2,Attchd,1,Y,0,NA,2007,219500
1077,10800,AllPub,Inside,1Fam,1.5Fin,5,1936,1989,CBlock,No,796,GasA,Y,0,2,0,3,1,7,1,Attchd,2,Y,0,NA,2006,170000
1078,15870,AllPub,Corner,1Fam,1Story,5,1969,1969,CBlock,Mn,1096,GasA,Y,0,1,0,3,1,6,0,Attchd,1,Y,0,NA,2006,138800
1079,4435,AllPub,Inside,TwnhsE,1Story,6,2004,2004,PConc,Mn,848,GasA,Y,0,1,0,1,1,3,1,Attchd,2,Y,0,NA,2006,155900
1080,8775,AllPub,Inside,1Fam,1Story,5,1994,1994,PConc,No,990,GasA,Y,0,1,0,3,1,5,0,Attchd,1,Y,0,NA,2007,126000
1081,11040,AllPub,Inside,1Fam,1Story,6,1971,2004,CBlock,No,1258,GasA,Y,0,2,0,3,1,5,0,Attchd,2,Y,0,NA,2008,145000
1082,7500,AllPub,Corner,1Fam,1Story,5,1963,1963,CBlock,No,1040,GasA,Y,0,1,1,3,1,5,0,Attchd,1,Y,0,MnPrv,2010,133000
1083,8749,AllPub,Inside,1Fam,1Story,7,2002,2002,PConc,No,1459,GasA,Y,0,2,0,3,1,6,1,Attchd,2,Y,0,NA,2007,192000
1084,8800,AllPub,Inside,1Fam,1Story,6,1964,1964,CBlock,No,1251,GasA,Y,0,1,0,3,1,6,2,Attchd,1,Y,0,MnPrv,2006,160000
1085,13031,AllPub,Corner,1Fam,2Story,6,1995,1996,PConc,No,691,GasA,Y,0,2,1,3,1,6,1,Attchd,2,Y,0,NA,2006,187500
1086,9069,AllPub,Inside,1Fam,SFoyer,6,1992,1992,PConc,Av,936,GasA,Y,0,1,0,2,1,5,0,Attchd,2,Y,0,NA,2010,147000
1087,1974,AllPub,Inside,TwnhsE,2Story,4,1973,1973,CBlock,No,546,GasA,Y,0,1,1,3,1,6,0,Attchd,1,Y,0,NA,2010,83500
1088,10574,AllPub,Inside,1Fam,2Story,8,2005,2006,PConc,Mn,1082,GasA,Y,0,2,1,3,1,9,1,Attchd,3,Y,0,NA,2009,252000
1089,2522,AllPub,Inside,Twnhs,2Story,7,2004,2004,PConc,No,970,GasA,Y,0,2,0,3,1,7,0,Detchd,2,Y,0,NA,2006,137500
1090,3316,AllPub,Inside,TwnhsE,1Story,8,2005,2005,PConc,No,1247,GasA,Y,0,1,1,1,1,4,1,Attchd,2,Y,0,NA,2006,197000
1091,8544,AllPub,Corner,Duplex,1Story,3,1950,1950,Slab,NA,0,Wall,N,0,2,0,2,2,6,0,Detchd,2,Y,0,NA,2009,92900
1092,2160,AllPub,Inside,Twnhs,2Story,7,1999,2000,PConc,No,600,GasA,Y,0,2,1,2,1,4,0,Detchd,2,Y,0,NA,2008,160000
1093,8400,AllPub,Inside,1Fam,1.5Fin,6,1925,1950,PConc,No,1181,GasA,Y,0,2,0,4,1,7,1,Detchd,2,Y,0,NA,2008,136500
1094,9230,AllPub,Corner,1Fam,1Story,5,1965,1998,CBlock,Mn,864,GasA,Y,0,1,1,1,1,6,0,Detchd,2,Y,0,MnPrv,2006,146000
1095,5868,AllPub,Inside,1Fam,1Story,5,1956,2000,CBlock,No,936,GasA,Y,0,1,0,2,1,4,0,Attchd,1,Y,0,NA,2010,129000
1096,9317,AllPub,Inside,1Fam,1Story,6,2006,2006,PConc,No,1314,GasA,Y,0,2,0,3,1,6,1,Attchd,2,Y,0,NA,2007,176432
1097,6882,AllPub,Inside,1Fam,2Story,6,1914,2006,PConc,No,684,GasA,Y,0,1,1,3,1,7,0,NA,0,Y,0,NA,2007,127000
1098,3696,AllPub,Inside,TwnhsE,1Story,8,1986,1986,CBlock,No,1074,GasA,Y,0,1,1,2,1,5,0,Attchd,2,Y,0,NA,2007,170000
1099,6000,AllPub,Inside,1Fam,1.5Fin,4,1936,1950,BrkTil,No,672,GasA,Y,0,1,0,3,1,6,0,Detchd,1,Y,0,NA,2009,128000
1100,11880,AllPub,Inside,1Fam,1Story,7,1978,1978,CBlock,No,1271,GasA,Y,0,2,0,3,1,7,1,Attchd,2,Y,0,NA,2009,157000
1101,8400,AllPub,Inside,1Fam,1Story,2,1920,1950,CBlock,No,290,GasA,N,0,1,0,1,1,3,0,Detchd,1,N,0,NA,2009,60000
1102,9758,AllPub,Inside,1Fam,1Story,5,1971,1971,CBlock,No,950,GasA,Y,0,1,0,3,1,5,0,Detchd,1,Y,0,NA,2007,119500
1103,7000,AllPub,Inside,1Fam,1Story,5,1960,2002,CBlock,No,1010,GasA,Y,0,1,0,2,1,6,0,Attchd,1,Y,0,MnWw,2007,135000
1104,8910,AllPub,Corner,1Fam,1Story,6,1959,1959,CBlock,Mn,655,GasA,Y,0,1,0,3,1,6,1,BuiltIn,2,Y,0,NA,2006,159500
1105,2016,AllPub,Inside,TwnhsE,2Story,5,1970,1970,CBlock,No,630,GasA,Y,0,2,1,3,1,6,0,Detchd,2,Y,0,NA,2007,106000
1106,12256,AllPub,Corner,1Fam,2Story,8,1994,1995,PConc,Av,1463,GasA,Y,0,2,1,3,1,9,2,Attchd,2,Y,0,NA,2010,325000
1107,10357,AllPub,Corner,1Fam,1Story,7,1990,1991,PConc,Mn,910,GasA,Y,0,2,0,3,1,6,1,Attchd,2,Y,0,NA,2007,179900
1108,23257,AllPub,CulDSac,1Fam,2Story,7,2006,2006,PConc,No,868,GasA,Y,0,2,1,3,1,9,1,BuiltIn,2,Y,0,NA,2006,274725
1109,8063,AllPub,Inside,1Fam,2Story,6,2000,2000,PConc,No,924,GasA,Y,0,2,1,3,1,7,1,Attchd,2,Y,0,NA,2007,181000
1110,11362,AllPub,Inside,1Fam,1Story,8,2004,2005,PConc,Mn,1836,GasA,Y,0,2,0,3,1,7,1,Attchd,3,Y,0,NA,2009,280000
1111,8000,AllPub,Inside,1Fam,2Story,6,1995,1996,PConc,No,773,GasA,Y,0,2,1,3,1,8,1,Attchd,2,Y,0,NA,2008,188000
1112,10480,AllPub,Inside,1Fam,2Story,7,1976,1976,CBlock,No,803,GasA,Y,0,2,1,4,1,8,1,Attchd,2,Y,0,NA,2008,205000
1113,7100,AllPub,Corner,1Fam,1Story,5,1957,1957,CBlock,No,816,GasA,Y,0,1,0,2,1,5,0,Detchd,1,Y,0,NA,2006,129900
1114,8923,AllPub,Inside,1Fam,1Story,5,1953,2006,CBlock,No,1008,GasA,Y,0,1,0,2,1,6,0,Attchd,1,Y,0,NA,2007,134500
1115,5400,AllPub,Inside,1Fam,1Story,5,1954,2000,CBlock,No,833,GasA,Y,0,1,0,2,1,4,0,Detchd,1,Y,0,MnPrv,2006,117000
1116,12085,AllPub,Inside,1Fam,1Story,8,2007,2007,PConc,No,1734,GasA,Y,0,2,0,3,1,7,1,Attchd,3,Y,0,NA,2007,318000
1117,7750,AllPub,Inside,1Fam,SLvl,8,2002,2002,PConc,No,408,GasA,Y,0,2,1,3,1,7,1,BuiltIn,2,Y,0,NA,2009,184100
1118,9764,AllPub,FR2,1Fam,1Story,5,1967,2003,CBlock,No,894,GasA,Y,0,1,0,3,1,5,0,Attchd,2,Y,0,NA,2008,130000
1119,13825,AllPub,Inside,1Fam,SLvl,5,1958,1987,CBlock,No,533,GasA,Y,0,1,0,3,1,6,0,BuiltIn,1,Y,0,NA,2008,140000
1120,7560,AllPub,Inside,1Fam,1Story,5,1959,1959,CBlock,No,1040,GasA,Y,0,1,0,3,1,6,0,Attchd,1,Y,0,GdWo,2006,133700
1121,8263,AllPub,Inside,1Fam,1Story,6,1920,1950,BrkTil,No,1012,GasA,Y,0,1,0,2,1,6,1,Detchd,1,Y,0,MnPrv,2007,118400
1122,10084,AllPub,Inside,1Fam,1Story,7,2005,2006,PConc,Av,1552,GasA,Y,0,2,0,3,1,7,0,Attchd,3,Y,0,NA,2006,212900
1123,8926,AllPub,Corner,1Fam,1Story,4,1956,1956,CBlock,No,672,GasA,Y,0,1,0,3,1,5,0,Basment,1,Y,0,MnPrv,2009,112000
1124,9405,AllPub,Inside,1Fam,1Story,5,1947,2008,CBlock,No,698,GasA,Y,0,1,0,2,1,4,0,NA,0,Y,0,NA,2009,118000
1125,9125,AllPub,Inside,1Fam,SLvl,7,1992,1992,PConc,No,384,GasA,Y,0,2,1,3,1,7,1,Attchd,2,Y,0,NA,2007,163900
1126,10434,AllPub,Inside,1Fam,1Story,4,1955,1955,CBlock,No,1005,GasA,Y,0,1,0,2,1,5,1,Detchd,2,Y,0,NA,2009,115000
1127,3684,AllPub,Inside,TwnhsE,1Story,7,2007,2007,PConc,No,1373,GasA,Y,0,2,0,2,1,7,1,Attchd,3,Y,0,NA,2009,174000
1128,14572,AllPub,Corner,1Fam,1Story,7,2004,2004,PConc,Av,1530,GasA,Y,0,2,0,3,1,7,1,Attchd,3,Y,0,NA,2007,259000
1129,11796,AllPub,Inside,1Fam,2Story,7,2004,2005,PConc,Av,847,GasA,Y,0,2,1,4,1,8,1,BuiltIn,2,Y,0,NA,2007,215000
1130,7200,AllPub,Inside,Duplex,SFoyer,5,1980,1980,CBlock,Gd,936,GasA,Y,0,1,0,2,1,4,0,Detchd,2,Y,0,NA,2007,140000
1131,7804,AllPub,Inside,1Fam,1.5Fin,4,1928,1950,BrkTil,No,1122,GasA,Y,0,2,0,4,1,7,2,Detchd,2,Y,0,MnPrv,2009,135000
1132,10712,AllPub,Inside,1Fam,1Story,5,1991,1992,PConc,Mn,974,GasA,Y,0,1,0,3,1,5,0,NA,0,Y,0,MnPrv,2007,93500
1133,9900,AllPub,Inside,1Fam,2Story,6,1880,1950,BrkTil,Mn,1008,GasW,Y,0,2,0,5,1,8,0,Detchd,1,N,0,NA,2007,117500
1134,9828,AllPub,Inside,1Fam,2Story,8,1995,1995,PConc,No,1128,GasA,Y,0,2,1,3,1,8,1,Attchd,2,Y,0,NA,2009,239500
1135,8773,AllPub,Inside,1Fam,2Story,6,1997,1997,PConc,Av,916,GasA,Y,0,2,1,3,1,7,1,Attchd,2,Y,0,NA,2007,169000
1136,6180,AllPub,Corner,1Fam,1Story,6,1926,1950,BrkTil,No,960,GasA,N,0,1,0,2,1,5,1,Detchd,1,Y,0,NA,2007,102000
1137,9600,AllPub,Inside,1Fam,1.5Fin,6,1950,1950,CBlock,No,1032,GasA,Y,0,1,0,3,1,6,0,Attchd,1,Y,0,NA,2008,119000
1138,6342,AllPub,Inside,1Fam,1.5Fin,5,1875,1996,CBlock,No,780,GasA,N,0,1,0,2,1,6,0,NA,0,N,0,NA,2010,94000
1139,9819,AllPub,Inside,1Fam,1Story,6,1977,1977,PConc,Gd,1567,GasA,Y,0,2,0,2,1,5,2,Attchd,2,Y,0,NA,2009,196000
1140,8731,AllPub,Inside,1Fam,1Story,5,1920,1950,BrkTil,No,915,GasA,Y,0,1,0,3,1,6,1,Detchd,2,Y,0,NA,2007,144000
1141,7350,AllPub,Corner,1Fam,1Story,5,1951,1951,CBlock,Mn,952,GasA,Y,0,1,0,2,1,4,0,Detchd,2,Y,0,NA,2008,139000
1142,10304,AllPub,CulDSac,1Fam,2Story,5,1976,1976,CBlock,No,780,GasA,Y,0,2,1,4,1,9,1,Attchd,2,Y,0,NA,2009,197500
1143,9965,AllPub,Inside,1Fam,2Story,8,2006,2007,PConc,Gd,1466,GasA,Y,0,3,0,4,1,11,1,BuiltIn,3,Y,0,NA,2007,424870
1144,9000,AllPub,Inside,1Fam,1Story,5,1959,1959,CBlock,No,1006,GasA,Y,0,1,0,3,1,5,0,NA,0,Y,0,NA,2008,80000
1145,12180,AllPub,Inside,2fmCon,1.5Fin,4,1941,1950,BrkTil,No,672,Grav,N,0,1,0,2,1,5,0,Detchd,1,Y,0,MnPrv,2010,80000
1146,6240,AllPub,Inside,1Fam,1.5Fin,5,1928,1950,BrkTil,No,1042,GasA,Y,0,1,0,3,1,8,1,Detchd,1,Y,0,NA,2006,149000
